stop_id,stop_name,stop_lat,stop_lon
"822GA00405","Jervis","53.3477099552136","-6.26527436979355"
"822GA00408","Abbey Street","53.3485637204018","-6.25848035827565"
"822GA00409","Abbey Street","53.3485908878241","-6.25849427156767"
"822GA00420","Busáras","53.3501166497202","-6.25158234663213"
"822GA00421","Busáras","53.350151920675","-6.25153583898202"
"822GA00423","Connolly","53.3509834907586","-6.25001465932883"
"822GA00424","Connolly","53.3510029974862","-6.25011901173227"
"822GA00427","George's Dock","53.3494286142306","-6.24756983199847"
"822GA00428","George's Dock","53.3494735278055","-6.24756798954507"
"822GA00430","Mayor Square - NCI","53.349167635926","-6.24326950689028"
"822GA00431","Mayor Square - NCI","53.3492035667048","-6.24326802932614"
"822GA00433","Spencer Dock","53.3487804260142","-6.23712686504901"
"822GA00434","Spencer Dock","53.3488253393425","-6.23712501166335"
"822GA00436","The Point","53.3482763518163","-6.22918667965203"
"822GA00437","The Point","53.3483482128401","-6.22918370093486"
"822GA00440","Harcourt","53.3336246193004","-6.26273785213709"
"822GA00441","Dawson","53.3421747760116","-6.25797481079343"
"822GA00443","Westmoreland","53.3463598738902","-6.25897573265937"
"822GA00444","O'Connell - GPO","53.3488448095826","-6.2598808611383"
"822GA00452","Grangegorman","53.3571964802071","-6.27734377414813"
"822GA00455","Phibsborough","53.3603735102995","-6.27888337452366"
"822GA00459","Broombridge","53.3722378096588","-6.29768727017946"
"822GA00467","Dominick","53.3513451173986","-6.26554735688396"
"822GA00468","Broadstone - DIT","53.354070752802","-6.27375924291225"
"822GA00469","Cabra","53.3643367750297","-6.28196929164461"
"822GA00470","O'Connell Upper","53.3516119242577","-6.26102997364643"
"822GA00471","Parnell","53.3531052634056","-6.26050348365004"
"823GA00338","Cookstown","53.2932931595028","-6.38408479509435"
"823GA00339","Cookstown","53.2932576321272","-6.38411613830424"
"823GA00341","Hospital","53.2893482491056","-6.37884879054191"
"823GA00342","Hospital","53.2893133345401","-6.37892511107299"
"823GA00344","Tallaght","53.2874574706819","-6.37464564744774"
"823GA00345","Tallaght","53.2874029572573","-6.37460271962689"
"823GA00347","Belgard","53.2992453188551","-6.37497819204133"
"823GA00348","Belgard","53.2992914617323","-6.3750664593354"
"823GA00350","Kingswood","53.3036450480899","-6.36544815713671"
"823GA00351","Kingswood","53.3036907869086","-6.36550642913275"
"823GA00353","Red Cow","53.3167459644463","-6.36978055275246"
"823GA00354","Red Cow","53.3167288179049","-6.36984124363593"
"823GA00392","Fettercairn","53.2933175201817","-6.39587472807754"
"823GA00393","Fettercairn","53.2933722278281","-6.39593268245185"
"823GA00395","Cheeverstown","53.2910061402448","-6.40649150960108"
"823GA00396","Cheeverstown","53.2910516589517","-6.40653481614151"
"823GA00412","Citywest Campus","53.2877997570864","-6.41882011133546"
"823GA00413","Citywest Campus","53.2878642325129","-6.4189377232912"
"823GA00415","Fortunestown","53.2842559530273","-6.42474013039954"
"823GA00416","Fortunestown","53.284310052795","-6.42475313819877"
"823GA00418","Saggart","53.2847775062226","-6.43773921457576"
"823GA00419","Saggart","53.2848228174177","-6.43776755755447"
"825GA00281","Windy Arbour","53.3017475638273","-6.25070836073336"
"825GA00282","Windy Arbour","53.3017466839606","-6.25064837931916"
"825GA00286","Dundrum","53.2923905211767","-6.24518032276024"
"825GA00287","Dundrum","53.2924255697948","-6.24511888166812"
"825GA00291","Balally","53.2860547121438","-6.23671065468431"
"825GA00292","Balally","53.2860985175227","-6.23663385627559"
"825GA00293","Sandyford","53.2776301919921","-6.20462123372976"
"825GA00294","Sandyford","53.2776744279986","-6.20457439139796"
"825GA00295","Kilmacud","53.2829105207165","-6.22410700107196"
"825GA00296","Kilmacud","53.2829644169304","-6.2241047659495"
"825GA00297","Stillorgan","53.2793614400655","-6.2103673396478"
"825GA00298","Stillorgan","53.2794146609915","-6.21032012590029"
"825GA00310","Central Park","53.2701680261721","-6.20389941956598"
"825GA00311","Central Park","53.2701033417132","-6.20378218443983"
"825GA00313","Glencairn","53.266324899474","-6.21013229223209"
"825GA00314","Glencairn","53.266267853885","-6.20992478702996"
"825GA00316","The Gallops","53.2610932094019","-6.20591369676928"
"825GA00317","The Gallops","53.2611462033597","-6.20585151740359"
"825GA00319","Leopardstown Valley","53.2582472581313","-6.19838832357195"
"825GA00320","Leopardstown Valley","53.2583007009824","-6.19835609866355"
"825GA00322","Ballyogan Wood","53.2549979541257","-6.18446604619668"
"825GA00323","Ballyogan Wood","53.2550691300542","-6.18441806716433"
"825GA00325","Carrickmines","53.254360905438","-6.17160341902399"
"825GA00326","Carrickmines","53.2544053583321","-6.17157154706938"
"825GA00329","Laughanstown","53.2505997126742","-6.15500876900892"
"825GA00330","Laughanstown","53.250634714932","-6.1549473160247"
"825GA00332","Cherrywood","53.2453444110322","-6.14592931488548"
"825GA00333","Cherrywood","53.2453876920822","-6.14582254949778"
"825GA00335","Brides Glen","53.241870835295","-6.14278309230551"
"825GA00336","Brides Glen","53.2418717686784","-6.14284298641836"
